gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1259589843	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2290716	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Acceso a Puerto Libertad y ruta 12	Misiones	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862									1996-11-12T00:00:00	12	11	1996	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2290716	Vanni 3791	Cristóbal, C. L., //	1997-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Ricardo O. Vanni|D.B. Kurtz|C.S. Glibota			2021-04-13T11:22:23.131Z		AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259589822	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2290694	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Represa Urugua-í. En pastizal frente al camping. Margen N de la represa	Misiones	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862									1996-03-04T00:00:00	4	3	1996	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2290694	Vanni 3614	Cristóbal, C. L., //	1996-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Ricardo O. Vanni|D.B. Kurtz|O. Popoff|J. Herrera			2021-04-13T11:23:10.598Z		AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259589765	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2290678	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Reserva Ecológica El Bagual. San Francisco de Laishi	Formosa	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	-26.233333	-58.633333							1998-11-20T00:00:00	20	11	1998	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2290678	Di Giácomo 305	Cristóbal, C. L., //	1999-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	A. Di Giácomo			2021-04-13T11:22:23.791Z		GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259552383	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2256701	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	BO	Schutthalde von Taquiqa [Taquiña]	Cochabamba	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862					2700.0				1929-06-08T00:00:00	8	6	1929	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2256701	Steinbach G. 9805	J. Müller (JE)	2003-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	José Steinbach			2021-04-13T11:22:25.726Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259545061	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2250052	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Próximo al Dique Cabra Corral	Salta	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862									1982-06-17T00:00:00	17	6	1982	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2250052	Novara 2780	G. Heiden	2012-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Lázaro J. Novara			2021-04-13T11:22:23.238Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259545044	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2250044	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	San Ignacio	Misiones	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	-27.26666	-54.53333			224.0				1947-01-02T00:00:00	2	1	1947	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2250044	Montes 2390			CC_BY_4_0	Missouri Botanical Garden	José E. Montes			2021-04-13T11:22:22.911Z		GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259545020	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2250010	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Apóstoles	Misiones	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862									1977-03-23T00:00:00	23	3	1977	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2250010	Cabrera 28308	Cabrera, A. L.		CC_BY_4_0	Missouri Botanical Garden	Angel L. Cabrera			2021-04-13T11:22:23.393Z		AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259544990	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2249987	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Apóstoles	Misiones	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862									1977-03-23T00:00:00	23	3	1977	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2249987	Cabrera 28303	Cabrera, A. L.		CC_BY_4_0	Missouri Botanical Garden	Angel L. Cabrera			2021-04-13T11:23:10.387Z		AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259544967	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2249964	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Alrrededores de Valle Grande	Jujuy	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862									1972-05-15T00:00:00	15	5	1972	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2249964	Cabrera 22678			CC_BY_4_0	Missouri Botanical Garden	Angel L. Cabrera|Humberto A. Fabris			2021-04-13T11:22:23.237Z		AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259544941	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2249950	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Ruta provincial nº 365, Las Estancias, río Potrero	Catamarca	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	-27.40138	-65.98111			1173.0				2003-03-16T00:00:00	16	3	2003	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2249950	Cocucci 2619	Cocucci, A. A. & Sérsic, A. N.	2003-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Andrea A. Cocucci|A.N. Sérsic|J. Nattero			2021-04-13T11:23:14.222Z		GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259544798	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2249818	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Rotonda Limache	Salta	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862					1190.0				1982-08-25T00:00:00	25	8	1982	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2249818	Novara 2834	G. Heiden	2012-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Lázaro J. Novara			2021-04-13T11:23:11.803Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259479343	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2190395	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Siambón. Sierra de Tucumán	Tucumán	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862									1872-05-08T00:00:00	8	5	1872	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2190395	Lorentz 168			CC_BY_4_0	Missouri Botanical Garden	P.G. Lorentz			2021-04-13T11:23:12.882Z		AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259479257	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2190367	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR		Salta	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862									1905-08-01T00:00:00		8	1905	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2190367	Bodenbender 13024			CC_BY_4_0	Missouri Botanical Garden	W. Bodenbender			2021-04-13T11:23:09.952Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259479209	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2190274	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Camino a Puerto Paraíso, 10 km pasando el desvío, borde de selva	Misiones	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	-27.25	-54.033333			150.0				2000-02-27T00:00:00	27	2	2000	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2190274	Deginani 1526			CC_BY_4_0	Missouri Botanical Garden	Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga			2021-04-13T11:22:23.386Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259479207	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2190248	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Posadas	Misiones	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	-27.383333	-55.9							1930-03-23T00:00:00	23	3	1930	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2190248	RODRÍGUEZ 159	Cabrera, A. L.	1938-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	RODRÍGUEZ			2021-04-13T11:22:22.620Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259479152	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2190222	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Predio UNLP, Reserva Valle del Arroyo Cuña Pirú. Picada desde el balneario a la ruta	Misiones	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	-27.09111	-54.94861			300.0				2004-01-23T00:00:00	23	1	2004	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2190222	Biganzoli 1403			CC_BY_4_0	Missouri Botanical Garden	F. Biganzoli|Paola Peralta|G. Márquez			2021-04-13T11:23:09.279Z		GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259479117	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2190194	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Predio UNLP, Reserva Valle del Arroyo Cuña Pirú. Picada desde el balneario a la ruta	Misiones	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	-27.09111	-54.94861			300.0				2004-01-23T00:00:00	23	1	2004	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2190194	Biganzoli 1400			CC_BY_4_0	Missouri Botanical Garden	F. Biganzoli|Paola Peralta|G. Márquez			2021-04-13T11:22:22.866Z		GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259479096	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2190161	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Estancia Santa Teresa	Corrientes	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862									1951-02-15T00:00:00	15	2	1951	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2190161	Pedersen 1016	Cabrera, A. L.		CC_BY_4_0	Missouri Botanical Garden	Troels M. Pedersen			2021-04-13T11:23:09.570Z		AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259479046	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2190133	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Paraje Lomas Norte , 5 km al N de Bella Vista, a unos 200 m al E de ruta 27	Corrientes	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862									1999-01-09T00:00:00	9	1	1999	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2190133	Salgado 155	Salgado, C. R.		CC_BY_4_0	Missouri Botanical Garden	C. Salgado			2021-04-13T11:22:25.442Z		AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259479021	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2190100	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Pampa de Achala	Córdoba	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862					2200.0				1944-03-25T00:00:00	25	3	1944	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2190100	Rentzell 15223b	Cabrera, A. L.	1972-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	I. von Rentzell			2021-04-13T11:23:14.256Z		AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259479009	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2190072	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Pampa de Achala	Córdoba	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862					2200.0				1944-03-25T00:00:00	25	3	1944	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2190072	Rentzell 15223a	Cabrera, A. L.	1972-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	I. von Rentzell			2021-04-13T11:22:23.702Z		AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259478983	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:2190043	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	AR	Parque Nacional Chaco, Selva en Galería en alrededores del Río Negro.	Chaco	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	-26.81666	-59.63333							1990-11-25T00:00:00	25	11	1990	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	2190043	Fortunato 1696			CC_BY_4_0	Missouri Botanical Garden	Renée H. Fortunato|María E. Múlgura|A. Martínez			2021-04-13T11:23:12.877Z		GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259187105	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:1925074	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	PE	Dist. Limatambo, Bosque seco	Cusco	PRESENT	4	90fd6680-349f-11d8-aa2d-b8a03c50a862	-13.56416	-72.57416			2032.0				2002-12-20T00:00:00	20	12	2002	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	1925074	Galiano 4530	John Pruski (MO)	2008-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Washington L. Galiano|Luis Valenzuela G.|Gloria Calatayud|Efraín Suclli			2021-04-13T11:22:20.428Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259161544	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:1901835	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	BO	A 2.5 km. de la carretera por el camino a Saipina. Bosque de Pinar Yungueño pluviestacional.	Santa Cruz	PRESENT	5	90fd6680-349f-11d8-aa2d-b8a03c50a862	-17.838889	-64.746944			2735.0	85.0			2002-11-30T00:00:00	30	11	2002	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	1901835	Rocabado 147			CC_BY_4_0	Missouri Botanical Garden	D. Rocabado|et al.			2021-04-13T11:22:20.954Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259075517	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:1822929	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	BO	Sacaba Canyon of Río Hura Hura. Near to junction with Quebrada Chuncaro.	Cochabamba	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862					2800.0				1994-03-17T00:00:00	17	3	1994	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	1822929	Ritter 597	J. Pruski	2003-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Nur Ritter			2021-04-13T11:23:07.146Z		AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259053339	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:1802633	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	BR	13 km E of Lavras along Highway 265 to Barbacena.	Minas Gerais	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862					970.0				1976-02-27T00:00:00	27	2	1976	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	1802633	Davidse 10635	H. Robinson	1977-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Gerrit Davidse|T.P. Ramamoorthy			2021-04-13T11:22:21.422Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259046689	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:1796692	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	PY		Paraguarí	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	-25.63333	-57.13333							1885-01-01T00:00:00			1885	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	1796692	Hassler 251			CC_BY_4_0	Missouri Botanical Garden	Émile Hassler			2021-04-13T11:22:19.619Z		GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259046684	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:1796694	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	PY		Central	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862													3129176	3129176	PRESERVED_SPECIMEN	MO	MO	1796694	Balansa 732a	N. Soria (FCQ) & E. Zardini (MO)	1991-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Benedict (Benjamin) Balansa			2021-04-13T11:22:19.777Z		AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259046683	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:1796687	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	PY	Camino a Nueva Colombia.	Cordillera	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	-25.13333	-57.31666							1989-03-20T00:00:00	20	3	1989	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	1796687	Degen 1392	H. Robinson (US)	1992-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Rosa Degen			2021-04-13T11:23:08.711Z		GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259046682	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:1796691	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	PY	Al S del Destacamento Militar.	Caazapá	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	-26.15	-55.46666							1989-03-17T00:00:00	17	3	1989	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	1796691	Soria Rey 3373	N. Soria (FCQ) & E. Zardini (MO)	1991-01-01T00:00:00	CC_BY_4_0	Missouri Botanical Garden	Nélida Soria			2021-04-13T11:22:22.095Z		GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259046679	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:1796699	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	PY	5 km antes de Itanara.	Canindeyú	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	-23.76666	-55.48333							1980-04-12T00:00:00	12	4	1980	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	1796699	Bernardi 20519	N. Soria (FCQ) & E. Zardini (MO)		CC_BY_4_0	Missouri Botanical Garden	Luciano Bernardi			2021-04-13T11:22:21.369Z		GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259046678	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:1796689	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	PY	Pirareta	Cordillera	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	-25.5	-56.96666							1989-03-10T00:00:00	10	3	1989	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	1796689	Soria Rey 3218			CC_BY_4_0	Missouri Botanical Garden	Nélida Soria			2021-04-13T11:23:07.143Z		GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1259046677	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:1796686	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia		SPECIES	Baccharis dracunculifolia DC.	Baccharis dracunculifolia DC.	DC.	PY		Cordillera	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	-25.25	-57.0							1978-11-18T00:00:00	18	11	1978	3129176	3129176	PRESERVED_SPECIMEN	MO	MO	1796686	Bernardi 18794	N. Soria (FCQ) & E. Zardini (MO)		CC_BY_4_0	Missouri Botanical Garden	Luciano Bernardi			2021-04-13T11:23:06.984Z		GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
