"Model","Mean_AUC_ratio","pval_pROC","Omission_rate_at_5%","AICc","delta_AICc","W_AICc","num_parameters"
"M_0.1_F_l_set1",1.2928357688593,0,0.04,6565.45296368093,220.924543159366,1.03378355588701e-51,8
"M_0.1_F_l_set2",1.1883109834228,0,0.08,6611.86427360634,267.335853084777,8.64497975422779e-62,4
"M_0.1_F_q_set1",1.49708295848428,0,0.02,6437.62935424017,93.1009337186033,5.9131469149707e-24,8
"M_0.1_F_q_set2",1.37329516996085,0,0.06,6512.63059543058,168.10217490902,3.06146402019426e-40,4
"M_0.1_F_p_set1",1.53994898623934,0,0.02,6395.35340108,50.8249805584355,8.96957436610446e-15,22
"M_0.1_F_p_set2",1.489721677671,0,0.02,6448.09434443463,103.565923913068,3.1669806438464e-26,6
"M_0.1_F_t_set1",1.46141883801581,0,0.32,NA,NA,NA,214
"M_0.1_F_t_set2",1.41870554471243,0,0.34,7271.9945853631,927.466164841534,3.92107902365214e-205,155
"M_0.1_F_h_set1",1.5713661804523,0,0.06,8098.83888719128,1754.31046666971,0,171
"M_0.1_F_h_set2",1.51647714884721,0,0.04,8128.89414342619,1784.36572290462,0,170
"M_0.1_F_lq_set1",1.5978396572773,0,0.02,6358.03740550655,13.5089849849855,1.1427744301859e-06,15
"M_0.1_F_lq_set2",1.55021389420689,0,0.02,6375.5048668517,30.9764463301426,1.84236410678892e-10,8
"M_0.1_F_lp_set1",1.58780975570217,0,0.02,6380.35385833029,35.8254378087295,1.63251337687388e-11,28
"M_0.1_F_lp_set2",1.58688943594454,0,0.02,6374.98221201019,30.4537914886232,2.39729649737255e-10,10
"M_0.1_F_lt_set1",1.45298880354425,0,0.32,NA,NA,NA,214
"M_0.1_F_lt_set2",1.42521544381726,0,0.34,7271.9945853631,927.466164841534,3.9480898006003e-205,155
"M_0.1_F_lh_set1",1.57759198733559,0,0.06,8098.83888719128,1754.31046666971,0,171
"M_0.1_F_lh_set2",1.52199306517453,0,0.04,8071.41089119569,1726.88247067413,0,169
"M_0.1_F_qp_set1",1.57246840869753,0,0.02,6406.43609284942,61.9076723278586,3.55885107704021e-17,28
"M_0.1_F_qp_set2",1.48597013859649,0,0.02,6448.21009192703,103.68167140547,3.02433645290912e-26,10
"M_0.1_F_qt_set1",1.46961456144666,0,0.32,NA,NA,NA,214
"M_0.1_F_qt_set2",1.40599314010335,0,0.34,7271.9945853631,927.466164841534,3.96761544474921e-205,155
"M_0.1_F_qh_set1",1.56042608222607,0,0.06,8098.83888719128,1754.31046666971,0,171
"M_0.1_F_qh_set2",1.53238914101985,0,0.04,7654.92937251276,1310.4009519912,2.79355397299763e-288,160
"M_0.1_F_pt_set1",1.44655734343773,0,0.32,NA,NA,NA,214
"M_0.1_F_pt_set2",1.41326404692723,0,0.34,7271.9945853631,927.466164841534,3.97942381038885e-205,155
"M_0.1_F_ph_set1",1.57448247560111,0,0.08,9088.49994091245,2743.97152039089,0,182
"M_0.1_F_ph_set2",1.57963643811443,0,0.02,7769.32586444722,1424.79744392565,4.04173329961862e-313,163
"M_0.1_F_th_set1",1.46278561794661,0,0.42,NA,NA,NA,227
"M_0.1_F_th_set2",1.42031261246616,0,0.36,7394.54166351198,1050.01324299042,9.78035809726934e-232,159
"M_0.1_F_lqp_set1",1.60686320072217,0,0.02,6389.58824900809,45.0598284865318,1.63549171780894e-13,32
"M_0.1_F_lqp_set2",1.57177190690744,0,0.02,6373.04518355266,28.5167630311025,6.40268518925606e-10,12
"M_0.1_F_lqt_set1",1.46274766346602,0,0.32,NA,NA,NA,214
"M_0.1_F_lqt_set2",1.42892151358491,0,0.34,7271.9945853631,927.466164841534,4.00325266518375e-205,155
"M_0.1_F_lqh_set1",1.56773114146549,0,0.06,8098.83888719128,1754.31046666971,0,171
"M_0.1_F_lqh_set2",1.51688446080756,0,0.04,7654.92937251276,1310.4009519912,2.81869592762649e-288,160
"M_0.1_F_lpt_set1",1.46191152220527,0,0.32,NA,NA,NA,214
"M_0.1_F_lpt_set2",1.42486025789571,0,0.34,7271.9945853631,927.466164841534,4.01527443091898e-205,155
"M_0.1_F_lph_set1",1.56255144875727,0,0.08,9088.49994091245,2743.97152039089,0,182
"M_0.1_F_lph_set2",1.57122182880062,0,0.02,7769.32586444722,1424.79744392565,4.07821830919402e-313,163
"M_0.1_F_lth_set1",1.47200511782341,0,0.42,NA,NA,NA,227
"M_0.1_F_lth_set2",1.4371879220045,0,0.36,7394.54166351198,1050.01324299042,9.86873471723123e-232,159
"M_0.1_F_qpt_set1",1.46520931175966,0,0.32,NA,NA,NA,214
"M_0.1_F_qpt_set2",1.42450116168509,0,0.34,7271.9945853631,927.466164841534,4.03141621874883e-205,155
"M_0.1_F_qph_set1",1.56161194479786,0,0.08,23133.9403175879,16789.4118970664,0,203
"M_0.1_F_qph_set2",1.57689957229777,0,0.02,7768.19108010217,1423.66265958061,7.22157070084953e-313,163
"M_0.1_F_qth_set1",1.47057198853468,0,0.42,NA,NA,NA,227
"M_0.1_F_qth_set2",1.43083434218563,0,0.36,7394.54166351198,1050.01324299042,9.90852795557931e-232,159
"M_0.1_F_pth_set1",1.47478863775987,0,0.42,NA,NA,NA,227
"M_0.1_F_pth_set2",1.42911325376821,0,0.36,7394.54166351198,1050.01324299042,9.91852645839475e-232,159
"M_0.1_F_lqpt_set1",1.4604307579066,0,0.32,NA,NA,NA,214
"M_0.1_F_lqpt_set2",1.42885103759876,0,0.34,7271.9945853631,927.466164841534,4.05177688272713e-205,155
"M_0.1_F_lqph_set1",1.58038191775008,0,0.06,23133.9403175879,16789.4118970664,0,203
"M_0.1_F_lqph_set2",1.56755914894353,0,0.02,7768.19108010217,1423.66265958061,7.25811706814105e-313,163
"M_0.1_F_lqth_set1",1.46851838582392,0,0.42,NA,NA,NA,227
"M_0.1_F_lqth_set2",1.43428795305255,0,0.36,7394.54166351198,1050.01324299042,9.95872307332415e-232,159
"M_0.1_F_lpth_set1",1.473926771025,0,0.42,NA,NA,NA,227
"M_0.1_F_lpth_set2",1.43481503419604,0,0.36,7394.54166351198,1050.01324299042,9.96882318619362e-232,159
"M_0.1_F_qpth_set1",1.46921050712321,0,0.42,NA,NA,NA,227
"M_0.1_F_qpth_set2",1.43797480163355,0,0.36,7394.54166351198,1050.01324299042,9.9789438068822e-232,159
"M_0.1_F_lqpth_set1",1.46747401305753,0,0.42,NA,NA,NA,227
"M_0.1_F_lqpth_set2",1.41491639431318,0,0.36,7394.54166351198,1050.01324299042,9.98908499791363e-232,159
"M_0.2_F_l_set1",1.29333597897522,0,0.04,6573.22301837468,228.694597853121,2.2235403882647e-53,8
"M_0.2_F_l_set2",1.2061925658624,0,0.08,6612.07374714762,267.545326626063,8.15001653543068e-62,4
"M_0.2_F_q_set1",1.4970317070756,0,0.02,6435.68007206023,91.1516515386629,1.64059293241147e-23,7
"M_0.2_F_q_set2",1.37705169715702,0,0.06,6512.69954284894,168.171122327381,3.09655063586599e-40,4
"M_0.2_F_p_set1",1.55621264240122,0,0.02,6396.7123295721,52.1839090505382,4.76019691156379e-15,22
"M_0.2_F_p_set2",1.48912261967283,0,0.02,6449.08110316093,104.552682639364,2.02457587699291e-26,6
"M_0.2_F_t_set1",1.47386358482072,0,0.3,27271.2996180943,20926.7711975727,0,204
"M_0.2_F_t_set2",1.4210727715518,0,0.3,6914.47023556715,569.941815045585,1.77523978798761e-127,138
"M_0.2_F_h_set1",1.59758308409202,0,0.04,7556.89090281393,1212.36248229237,5.62117105846185e-267,159
"M_0.2_F_h_set2",1.53489758654746,0,0.02,6775.23412949549,430.70570897393,3.05410635786868e-97,111
"M_0.2_F_lq_set1",1.59951081010856,0,0.02,6354.07721620407,9.54879568250726,8.67737234852855e-06,14
"M_0.2_F_lq_set2",1.54722674266271,0,0.02,6375.89754755534,31.3691270337786,1.58712106132653e-10,8
"M_0.2_F_lp_set1",1.58427059082662,0,0.02,6374.82085347291,30.2924329513462,2.72181269056184e-10,25
"M_0.2_F_lp_set2",1.56903083169164,0,0.02,6377.29467830683,32.7662577852643,7.90899841586392e-11,10
"M_0.2_F_lt_set1",1.46615280073406,0,0.3,27271.2996180943,20926.7711975727,0,204
"M_0.2_F_lt_set2",1.43461024722184,0,0.3,6914.47023556715,569.941815045585,1.78989556064425e-127,138
"M_0.2_F_lh_set1",1.59880982654769,0,0.04,7556.89090281393,1212.36248229237,5.6676255142574e-267,159
"M_0.2_F_lh_set2",1.55391983594912,0,0.02,6731.28379638049,386.755375858926,1.07685136276558e-87,106
"M_0.2_F_qp_set1",1.57606726505877,0,0.02,6397.89408695505,53.365666433484,2.67461412587264e-15,25
"M_0.2_F_qp_set2",1.49086378714673,0,0.02,6443.91872646829,99.3903059467275,2.71386301766187e-25,8
"M_0.2_F_qt_set1",1.4693411506047,0,0.3,27271.2996180943,20926.7711975727,0,204
"M_0.2_F_qt_set2",1.40778791385323,0,0.3,6914.47023556715,569.941815045585,1.80105903889638e-127,138
"M_0.2_F_qh_set1",1.5954629113451,0,0.04,7556.89090281393,1212.36248229237,5.70301095964535e-267,159
"M_0.2_F_qh_set2",1.53574825759397,0,0.02,6814.03969943678,469.511278915216,1.16050123570817e-105,115
"M_0.2_F_pt_set1",1.46701178191967,0,0.3,27271.2996180943,20926.7711975727,0,204
"M_0.2_F_pt_set2",1.43259522481415,0,0.3,6914.47023556715,569.941815045585,1.80857904295219e-127,138
"M_0.2_F_ph_set1",1.5929176376582,0,0.04,7555.19718286202,1210.66876234046,1.33567947523852e-266,159
"M_0.2_F_ph_set2",1.57587684317769,0,0.02,6811.5638371639,467.035416642333,4.01870004122365e-105,116
"M_0.2_F_th_set1",1.47887250694724,0,0.38,NA,NA,NA,209
"M_0.2_F_th_set2",1.43178652921288,0,0.3,6960.9216633592,616.393242837641,1.48559433489538e-137,141
"M_0.2_F_lqp_set1",1.59125077702111,0,0.02,6388.1352994576,43.6068789360352,3.55904765248729e-13,31
"M_0.2_F_lqp_set2",1.558524652618,0,0.02,6372.67127251542,28.1428519938572,8.12381559159472e-10,12
"M_0.2_F_lqt_set1",1.47177736646466,0,0.3,27271.2996180943,20926.7711975727,0,204
"M_0.2_F_lqt_set2",1.42702919306189,0,0.3,6914.47023556715,569.941815045585,1.82189126582701e-127,138
"M_0.2_F_lqh_set1",1.58163293903475,0,0.04,7556.89090281393,1212.36248229237,5.76904515067039e-267,159
"M_0.2_F_lqh_set2",1.54948580004194,0,0.02,6723.47957443252,378.951153910958,5.42665062478288e-86,105
"M_0.2_F_lpt_set1",1.46602745983935,0,0.3,27271.2996180943,20926.7711975727,0,204
"M_0.2_F_lpt_set2",1.4274671525996,0,0.3,6914.47023556715,569.941815045585,1.82958661017984e-127,138
"M_0.2_F_lph_set1",1.58729192818505,0,0.04,7555.19718286202,1210.66876234046,1.35121047304211e-266,159
"M_0.2_F_lph_set2",1.57165535005291,0,0.02,6790.88890819794,446.36048767638,1.25491816493501e-100,114
"M_0.2_F_lth_set1",1.47093752720361,0,0.38,NA,NA,NA,209
"M_0.2_F_lth_set2",1.42890589647643,0,0.3,6960.9216633592,616.393242837641,1.50290510836636e-137,141
"M_0.2_F_qpt_set1",1.46700461293038,0,0.3,27271.2996180943,20926.7711975727,0,204
"M_0.2_F_qpt_set2",1.43764999017653,0,0.3,6914.47023556715,569.941815045585,1.83929769268106e-127,138
"M_0.2_F_qph_set1",1.58943668092256,0,0.04,8011.1011481735,1666.57272765194,0,169
"M_0.2_F_qph_set2",1.57848292564215,0,0.02,6811.26543948789,466.737018966324,4.74473309794716e-105,116
"M_0.2_F_qth_set1",1.46994335773468,0,0.38,NA,NA,NA,209
"M_0.2_F_qth_set2",1.45230428686741,0,0.3,6960.9216633592,616.393242837641,1.51090771606338e-137,141
"M_0.2_F_pth_set1",1.47794468574805,0,0.38,NA,NA,NA,209
"M_0.2_F_pth_set2",1.44808801351856,0,0.3,6960.9216633592,616.393242837641,1.51251847537553e-137,141
"M_0.2_F_lqpt_set1",1.46513488895944,0,0.3,27271.2996180943,20926.7711975727,0,204
"M_0.2_F_lqpt_set2",1.4382068805061,0,0.3,6914.47023556715,569.941815045585,1.85108794143976e-127,138
"M_0.2_F_lqph_set1",1.58705228595393,0,0.04,8131.38966258599,1786.86124206443,0,171
"M_0.2_F_lqph_set2",1.57013580058689,0,0.02,6802.49370506126,457.965284539694,3.83487016913634e-103,115
"M_0.2_F_lqth_set1",1.48032363682782,0,0.38,NA,NA,NA,209
"M_0.2_F_lqth_set2",1.44487771737747,0,0.3,6960.9216633592,616.393242837641,1.5206240643067e-137,141
"M_0.2_F_lpth_set1",1.47986530179339,0,0.38,NA,NA,NA,209
"M_0.2_F_lpth_set2",1.4263257574544,0,0.3,6960.9216633592,616.393242837641,1.52225561836591e-137,141
"M_0.2_F_qpth_set1",1.47015797197149,0,0.38,NA,NA,NA,209
"M_0.2_F_qpth_set2",1.43705717980702,0,0.3,6960.9216633592,616.393242837641,1.52389067733858e-137,141
"M_0.2_F_lqpth_set1",1.48312591957445,0,0.38,NA,NA,NA,209
"M_0.2_F_lqpth_set2",1.44032908634101,0,0.3,6960.9216633592,616.393242837641,1.52552925253077e-137,141
"M_0.3_F_l_set1",1.2712775637124,0,0.04,6564.32763781489,219.799217293329,2.00995435240783e-51,8
"M_0.3_F_l_set2",1.20524290820263,0,0.06,6612.3803489644,267.851928442835,7.39844212670888e-62,4
"M_0.3_F_q_set1",1.48934279852971,0,0.02,6436.08793600888,91.5595154873154,1.41585765157464e-23,7
"M_0.3_F_q_set2",1.36998630659257,0,0.06,6512.78081363455,168.252393112986,3.14660014043769e-40,4
"M_0.3_F_p_set1",1.53877443150162,0,0.02,6390.10616193873,45.5777414171698,1.37016527662749e-13,19
"M_0.3_F_p_set2",1.50231146570088,0,0.02,6447.3314354305,102.803014908939,5.1396371834664e-26,5
"M_0.3_F_t_set1",1.48621788171597,0,0.22,9532.23747667348,3187.70905615192,0,186
"M_0.3_F_t_set2",1.43976288361928,0,0.24,6651.43796440141,306.909543879849,2.45869057564461e-70,115
"M_0.3_F_h_set1",1.58809509071995,0,0.02,6868.98125462139,524.452834099824,1.41987431711513e-117,126
"M_0.3_F_h_set2",1.55671974612744,0,0.02,6597.88691196312,253.358491441558,1.04739439968516e-58,85
"M_0.3_F_lq_set1",1.59933358042573,0,0.02,6359.87472855407,15.3463080325128,5.06140720292706e-07,15
"M_0.3_F_lq_set2",1.55824508973154,0,0.02,6378.01239322882,33.4839727072604,5.83714205151463e-11,8
"M_0.3_F_lp_set1",1.59075436756077,0,0.02,6370.71692433317,26.1885038116034,2.24318216764011e-09,23
"M_0.3_F_lp_set2",1.58492368992319,0,0.02,6379.58519085522,35.0567703336546,2.6645188276183e-11,10
"M_0.3_F_lt_set1",1.48570095901753,0,0.22,9532.23747667348,3187.70905615192,0,186
"M_0.3_F_lt_set2",1.42895827253839,0,0.24,6651.43796440141,306.909543879849,2.4802093489751e-70,115
"M_0.3_F_lh_set1",1.59459305463907,0,0.02,6868.98125462139,524.452834099824,1.43231484906693e-117,126
"M_0.3_F_lh_set2",1.54693433868328,0,0.02,6592.00405090377,247.475630382211,2.00147431925551e-57,84
"M_0.3_F_qp_set1",1.55280810761004,0,0.02,6387.44373180824,42.9153112866779,5.26666115755662e-13,21
"M_0.3_F_qp_set2",1.48310007867836,0,0.02,6441.30667002911,96.7782495075489,1.06126522350515e-24,6
"M_0.3_F_qt_set1",1.48691971192659,0,0.22,9532.23747667348,3187.70905615192,0,186
"M_0.3_F_qt_set2",1.44128294378649,0,0.24,6651.43796440141,306.909543879849,2.49659821562533e-70,115
"M_0.3_F_qh_set1",1.59009016897151,0,0.02,7033.30755153116,688.779131009603,2.99157546914531e-153,137
"M_0.3_F_qh_set2",1.56344064788028,0,0.02,6604.18315088192,259.654730360357,4.56623936177989e-60,86
"M_0.3_F_pt_set1",1.48144413067144,0,0.22,9532.23747667348,3187.70905615192,0,186
"M_0.3_F_pt_set2",1.43794729294483,0,0.24,6651.43796440141,306.909543879849,2.50764498722738e-70,115
"M_0.3_F_ph_set1",1.58603059804005,0,0.02,6995.93852880728,651.410108285721,3.91200733376648e-145,135
"M_0.3_F_ph_set2",1.58030611250693,0,0.02,6566.26667929533,221.738258773764,7.85122645085791e-52,81
"M_0.3_F_th_set1",1.48321958308949,0,0.3,9048.75852797846,2704.2301074569,0,183
"M_0.3_F_th_set2",1.44783303988355,0,0.24,6811.61403275294,467.085612231373,4.16294471133245e-105,129
"M_0.3_F_lqp_set1",1.58689279817717,0,0.02,6377.8854463987,33.3570258771397,6.35110516292555e-11,27
"M_0.3_F_lqp_set2",1.57158109224132,0,0.02,6374.69269903259,30.1642785110289,3.13782656216358e-10,11
"M_0.3_F_lqt_set1",1.4840748196244,0,0.22,9532.23747667348,3187.70905615192,0,186
"M_0.3_F_lqt_set2",1.43634941344301,0,0.24,6651.43796440141,306.909543879849,2.53003442181424e-70,115
"M_0.3_F_lqh_set1",1.59611404169903,0,0.02,7033.30755153116,688.779131009603,3.03168552540842e-153,137
"M_0.3_F_lqh_set2",1.54798868259325,0,0.02,6616.05419338962,271.525772868054,1.22344699764588e-62,88
"M_0.3_F_lpt_set1",1.46073762466293,0,0.22,9532.23747667348,3187.70905615192,0,186
"M_0.3_F_lpt_set2",1.44330970517038,0,0.24,6651.43796440141,306.909543879849,2.54137973946029e-70,115
"M_0.3_F_lph_set1",1.5834341365192,0,0.02,7064.70143073966,720.173010218097,4.64018404734886e-160,139
"M_0.3_F_lph_set2",1.57388092694569,0,0.02,6577.63809919427,233.109678672707,2.70073213723065e-54,83
"M_0.3_F_lth_set1",1.48994836194421,0,0.3,9048.75852797846,2704.2301074569,0,183
"M_0.3_F_lth_set2",1.43914456816771,0,0.24,6811.61403275294,467.085612231373,4.21920008085914e-105,129
"M_0.3_F_qpt_set1",1.46993592443087,0,0.22,9532.23747667348,3187.70905615192,0,186
"M_0.3_F_qpt_set2",1.43157509979817,0,0.24,6651.43796440141,306.909543879849,2.55858979022827e-70,115
"M_0.3_F_qph_set1",1.58030929332949,0,0.02,6933.76376946675,589.23534894519,1.26538152339428e-131,131
"M_0.3_F_qph_set2",1.57110205735313,0,0.02,6611.96011622331,267.431695701749,9.58270058849814e-62,89
"M_0.3_F_qth_set1",1.46392521061921,0,0.3,9048.75852797846,2704.2301074569,0,183
"M_0.3_F_qth_set2",1.43268266068065,0,0.24,6811.61403275294,467.085612231373,4.24790179424561e-105,129
"M_0.3_F_pth_set1",1.47659955604663,0,0.3,9048.75852797846,2704.2301074569,0,183
"M_0.3_F_pth_set2",1.44432630807719,0,0.24,6811.61403275294,467.085612231373,4.25755600593402e-105,129
"M_0.3_F_lqpt_set1",1.48452568384722,0,0.22,9532.23747667348,3187.70905615192,0,186
"M_0.3_F_lqpt_set2",1.45149654008841,0,0.24,6651.43796440141,306.909543879849,2.58190241364398e-70,115
"M_0.3_F_lqph_set1",1.59772658266238,0,0.02,7028.54222030268,684.013799781122,3.35186115388223e-152,137
"M_0.3_F_lqph_set2",1.57423099342837,0,0.02,6599.95522398415,255.426803462584,3.91079688066576e-59,87
"M_0.3_F_lqth_set1",1.49912031096717,0,0.3,9048.75852797846,2704.2301074569,0,183
"M_0.3_F_lqth_set2",1.43928767246367,0,0.24,6811.61403275294,467.085612231373,4.2867837421533e-105,129
"M_0.3_F_lpth_set1",1.47602366497547,0,0.3,9048.75852797846,2704.2301074569,0,183
"M_0.3_F_lpth_set2",1.44136486090967,0,0.24,6811.61403275294,467.085612231373,4.2966157013163e-105,129
"M_0.3_F_qpth_set1",1.4843400977417,0,0.3,9048.75852797846,2704.2301074569,0,183
"M_0.3_F_qpth_set2",1.41729445089938,0,0.24,6811.61403275294,467.085612231373,4.30649286436557e-105,129
"M_0.3_F_lqpth_set1",1.48750727258889,0,0.3,9048.75852797846,2704.2301074569,0,183
"M_0.3_F_lqpth_set2",1.42586294864877,0,0.24,6811.61403275294,467.085612231373,4.31641554376675e-105,129
"M_0.4_F_l_set1",1.30102522994603,0,0.04,6573.2258516351,228.697431113543,2.51744316731791e-53,8
"M_0.4_F_l_set2",1.19287976872283,0,0.06,6612.78128103166,268.252860510094,6.48796526957202e-62,4
"M_0.4_F_q_set1",1.49827282886231,0,0.02,6436.55780044518,92.0293799236151,1.19964540635342e-23,7
"M_0.4_F_q_set2",1.38298668300185,0,0.06,6512.88343032373,168.35500980217,3.2037256067045e-40,4
"M_0.4_F_p_set1",1.55971260185373,0,0.02,6391.1510403832,46.6226198616378,8.7098537642027e-14,19
"M_0.4_F_p_set2",1.50792958357418,0,0.02,6447.48871449904,102.96029397748,5.09265072530737e-26,5
"M_0.4_F_t_set1",1.48532761706253,0,0.2,7236.34768272602,891.819262204461,2.56389095098222e-197,154
"M_0.4_F_t_set2",1.47596818687083,0,0.16,6550.46917073624,205.940750214677,2.21835348588465e-48,98
"M_0.4_F_h_set1",1.59409846736466,0,0.02,6650.91720201479,306.388781493227,3.423916625309e-70,103
"M_0.4_F_h_set2",1.55036462764741,0,0.02,6511.21547889557,166.687058374011,7.42801517553499e-40,66
"M_0.4_F_lq_set1",1.58912630136277,0,0.02,6360.98735041638,16.458929894814,3.1117358241809e-07,14
"M_0.4_F_lq_set2",1.5639554034309,0,0.02,6381.23110871598,36.7026881944212,1.25208412614192e-11,8
"M_0.4_F_lp_set1",1.58245150061348,0,0.02,6372.24768787234,27.7192673507734,1.11909306246226e-09,22
"M_0.4_F_lp_set2",1.56124091349138,0,0.02,6377.6064589172,33.0780383956408,7.68656128237594e-11,8
"M_0.4_F_lt_set1",1.47943673011489,0,0.2,7236.34768272602,891.819262204461,2.58793572524239e-197,154
"M_0.4_F_lt_set2",1.46911451560708,0,0.16,6550.46917073624,205.940750214677,2.23918214609972e-48,98
"M_0.4_F_lh_set1",1.58581507410977,0,0.02,6650.91720201479,306.388781493227,3.45610238719915e-70,103
"M_0.4_F_lh_set2",1.5486312548865,0,0.02,6542.61145943051,198.083038908951,1.14127527733291e-46,73
"M_0.4_F_qp_set1",1.57114992924571,0,0.02,6383.93606348221,39.407642960643,3.264570680584e-12,19
"M_0.4_F_qp_set2",1.5057440064342,0,0.02,6443.15519207363,98.6267715520635,4.51926202651859e-25,7
"M_0.4_F_qt_set1",1.4803044261409,0,0.2,7236.34768272602,891.819262204461,2.60626798577322e-197,154
"M_0.4_F_qt_set2",1.46384912444716,0,0.16,6550.46917073624,205.940750214677,2.25506267631549e-48,98
"M_0.4_F_qh_set1",1.5882169120156,0,0.02,6650.97141306797,306.442992546406,3.38756496785322e-70,103
"M_0.4_F_qh_set2",1.5513629095541,0,0.02,6506.74809777475,162.219677253189,7.04850295009331e-39,65
"M_0.4_F_pt_set1",1.49227500638196,0,0.2,7236.34768272602,891.819262204461,2.61863446737861e-197,154
"M_0.4_F_pt_set2",1.44714586671364,0,0.16,6557.98696928073,213.458548759168,5.28138285588549e-50,100
"M_0.4_F_ph_set1",1.59272933077196,0,0.02,6830.98204725518,486.453626733621,2.7741872100932e-109,122
"M_0.4_F_ph_set2",1.57816110540296,0,0.02,6501.86702826681,157.33860774525,8.12963032568115e-38,66
"M_0.4_F_th_set1",1.49656645206828,0,0.26,7356.73332760758,1012.20490708602,1.89989601614901e-223,158
"M_0.4_F_th_set2",1.46428893850917,0,0.16,6601.98724777771,257.458827256148,1.48005080000512e-59,105
"M_0.4_F_lqp_set1",1.60579979031335,0,0.02,6376.39568579126,31.8672652696996,1.43674747810783e-10,26
"M_0.4_F_lqp_set2",1.56430686203518,0,0.02,6378.03253941987,33.5041188983059,6.34543454083459e-11,13
"M_0.4_F_lqt_set1",1.48468744788904,0,0.2,7236.34768272602,891.819262204461,2.64372286941909e-197,154
"M_0.4_F_lqt_set2",1.4469789837049,0,0.16,6550.46917073624,205.940750214677,2.28750921829549e-48,98
"M_0.4_F_lqh_set1",1.59741416210871,0,0.02,6650.97141306797,306.442992546406,3.43636481672626e-70,103
"M_0.4_F_lqh_set2",1.53146349444115,0,0.02,6532.94485208545,188.416431563885,1.46474832096939e-44,71
"M_0.4_F_lpt_set1",1.49177232028946,0,0.2,7236.34768272602,891.819262204461,2.65644821215406e-197,154
"M_0.4_F_lpt_set2",1.47068964759783,0,0.16,6565.67401357392,221.145593052357,1.14752224678136e-51,101
"M_0.4_F_lph_set1",1.59250671728544,0,0.02,6830.67203960235,486.143619080788,3.28620354239335e-109,122
"M_0.4_F_lph_set2",1.56870882932579,0,0.02,6529.15981138251,184.631390860947,9.76713336455025e-44,72
"M_0.4_F_lth_set1",1.49870658066919,0,0.26,7356.73332760758,1012.20490708602,1.92746369043065e-223,158
"M_0.4_F_lth_set2",1.4505905634353,0,0.16,6601.98724777771,257.458827256148,1.50155247902787e-59,105
"M_0.4_F_qpt_set1",1.4904888053658,0,0.2,7236.34768272602,891.819262204461,2.67576759322275e-197,154
"M_0.4_F_qpt_set2",1.4646938926902,0,0.18,6565.13809334649,220.609672824932,1.51107337665356e-51,101
"M_0.4_F_qph_set1",1.59546263559433,0,0.02,6698.41129538038,353.882874858821,1.73741997113927e-80,109
"M_0.4_F_qph_set2",1.57320591589674,0,0.02,6549.19635942054,204.667938898975,4.38575606651969e-48,76
"M_0.4_F_qth_set1",1.50103184322524,0,0.26,7356.73332760758,1012.20490708602,1.94154972745746e-223,158
"M_0.4_F_qth_set2",1.46531636584198,0,0.16,6601.98724777771,257.458827256148,1.51253930975599e-59,105
"M_0.4_F_pth_set1",1.50688366313308,0,0.26,7356.73332760758,1012.20490708602,1.94629093673608e-223,158
"M_0.4_F_pth_set2",1.47445110042297,0,0.16,6579.54760968495,235.019189163391,1.13102630463546e-54,103
"M_0.4_F_lqpt_set1",1.49184704433717,0,0.2,7236.34768272602,891.819262204461,2.70196816807843e-197,154
"M_0.4_F_lqpt_set2",1.47048527289932,0,0.18,6572.76701695065,228.238596429089,3.36451788528531e-53,102
"M_0.4_F_lqph_set1",1.58716221955703,0,0.02,6698.41129538038,353.882874858821,1.75447418379548e-80,109
"M_0.4_F_lqph_set2",1.58363099898489,0,0.02,6553.74975919005,209.221338668484,4.54499735489541e-49,77
"M_0.4_F_lqth_set1",1.50461584006015,0,0.26,7356.73332760758,1012.20490708602,1.96065452468825e-223,158
"M_0.4_F_lqth_set2",1.44753562330535,0,0.16,6601.98724777771,257.458827256148,1.52744098499656e-59,105
"M_0.4_F_lpth_set1",1.49733793924912,0,0.26,7356.73332760758,1012.20490708602,1.96548961596111e-223,158
"M_0.4_F_lpth_set2",1.47603195992386,0,0.16,6579.54760968495,235.019189163391,1.14219679211662e-54,103
"M_0.4_F_qpth_set1",1.50865992451669,0,0.26,7356.73332760758,1012.20490708602,1.97034861343636e-223,158
"M_0.4_F_qpth_set2",1.47244877803703,0,0.16,6587.03846188405,242.510041362484,2.70518327104801e-56,104
"M_0.4_F_lqpth_set1",1.50482816803697,0,0.26,7356.73332760758,1012.20490708602,1.97523169485302e-223,158
"M_0.4_F_lqpth_set2",1.47254545605049,0,0.16,6587.03846188405,242.510041362484,2.7118957984547e-56,104
"M_0.5_F_l_set1",1.27609848867166,0,0.02,6573.08386647222,228.555445950653,2.91081125179352e-53,8
"M_0.5_F_l_set2",1.19268801388283,0,0.06,6613.27575780633,268.747337284766,5.45752278902656e-62,4
"M_0.5_F_q_set1",1.49461577620943,0,0.02,6437.04899013443,92.5205696128633,1.01086331548038e-23,7
"M_0.5_F_q_set2",1.37965003168183,0,0.06,6512.99499243309,168.466571911526,3.26413976103954e-40,4
"M_0.5_F_p_set1",1.54994112647323,0,0.02,6386.04038302498,41.5119625034213,1.20824150397626e-12,16
"M_0.5_F_p_set2",1.49204923512518,0,0.02,6447.58676020384,103.058339682275,5.22480729476115e-26,5
